Название игры;Ресторан;Дата;День недели;Номер пакета;Название команды;Последний раунд;Всего баллов;Место
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;А нам все равно;12;71;9
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;Крутое Пике;9;69.5;10
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;Голубь имени Наташи;10;68;11
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;Сандро Туонни;8;67;12
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;Есус дай нам сил;9;65.5;13
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;Вузасянин керка;5;65.5;14
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;Привилегированные ведьмы;11;64;15
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;BlackBears;13;63;16
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;FullHouse!;8;63;17
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;Бюджетные мстители;5;60;18
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;Во всем виноват Буй;11;59.5;19
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;Коммунальное чтиво!;6;58.5;20
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;Яхонтовые мои;8;57.5;21
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;Сиси Кхалиси;5;54;22
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;Рискованное дело;2;51.5;23
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;БибаБобаТут;5;45.5;24
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;Список Forbes;2;45;25
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;Трое из ларца;4;44;26
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;Короли интеллекта;2;40.5;27
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;Мокрые псы;4;39.5;28
[music party] рашн эдишн SPB #2;Ресторан ParkKing;14.09.2023;Чт;1;Совсем конченные;-1;26;29
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Бешеные коты;19;67;1
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Ok. Alright. Fine.;19;63;2
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Третье отделение;16;60;3
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Мизинчик Анубиса;13;59;4
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Ума палата номер 6;14;56;5
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Маховик Бремени;14;54;6
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Ума Палатка;12;53;7
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Перис, Линдси, Ким;12;52;8
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Эндюренс;13;50;9
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Халапенисы;11;50;10
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Funny cucumber;16;49;11
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;ИрКа;12;48;12
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Чистота - Чисто Тайд;15;47;13
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Просто Вобла;13;46;14
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Мамкины тефтели;12;46;15
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Ползком к победе;11;46;16
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Чикен премьер с халапеньо;14;45;17
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Кафедра геодезии;9;45;18
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Шило в поле;10;41;19
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Пальто под шубой;10;40;20
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;#развелибазар;6;37;21
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Питерская интеллигенция;7;34;22
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Солянка;9;33;23
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Маловщина;8;28;24
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Нолан одобряет;9;27;25
[про кино] 2000-х SPB #2;Puberty;16.09.2023;Сб;3;Сибирские кабаны;8;24;26
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;А я говорила!;19;93;1
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Утренний картофель;18;92;2
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;1?=!;17;91;3
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Напитки покрепче, вопросы полегче;15;86;4
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Последнее место;13;86;5
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Чаепитие принцесс;16;84;6
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Майка Джексона;9;77.5;7
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;ПрАсеко;11;76.5;8
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Сопромать;14;74;9
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Лучшее место;11;74;10
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Команда по спасению русского рэпа;14;73;11
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Зайчатки разума;14;71.5;12
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Паровозик Пейна;13;70;13
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Бумажный диплодок на папироске;11;68;14
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Funny cucumber;9;66.5;15
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Клуб фанатов Глеба;8;66.5;16
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Слабоумие и отвага;10;66;17
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;In team;6;65.5;18
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Без мужиков;13;65;19
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Знатоки;8;65;20
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;КоффНеДам;9;64.5;21
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;С нами мама! Не материться!;10;61;22
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;1000км до мечты;5;58;23
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Где уолли?;3;48;24
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Лесная Братва;6;45;25
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Штормовое предупреждение;3;39;26
[music party] рашн эдишн SPB #2;Puberty;17.09.2023;Вс;2;Дерзкие улитки;2;34;27
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.09.2023;Чт;3;Боль в спине;20;61.5;1
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.09.2023;Чт;3;Последнее место;15;61.5;2
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.09.2023;Чт;3;1?=!;16;60;3
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.09.2023;Чт;3;Broforce;16;58.5;4
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.09.2023;Чт;3;La La Band;11;54.5;5
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.09.2023;Чт;3;Камю ин ё Кант;11;47;6
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.09.2023;Чт;3;Идеальные незнакомцы;10;47;7
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.09.2023;Чт;3;Золотой состав Виагры;8;47;8
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.09.2023;Чт;3;Истина в пиве, короче...;13;45.5;9
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.09.2023;Чт;3;bikini bottom;11;44.5;10
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.09.2023;Чт;3;Ракета;10;44.5;11
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.09.2023;Чт;3;Во всем виноват Тиндер;6;42.5;12
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.09.2023;Чт;3;FullHouse!;10;41.5;13
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.09.2023;Чт;3;АЦЦЦКИЙ КЛУБ;10;39.5;14
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.09.2023;Чт;3;Лучшее место;5;39.5;15
