Название игры;Ресторан;Дата;День недели;Номер пакета;Название команды;Последний раунд;Всего баллов;Место
[кино и музыка] изи SPB #2;Puberty;05.05.2024;Вс;5;Не в этот раз;7;35;30
[кино и музыка] изи SPB #2;Puberty;05.05.2024;Вс;5;КЫШ;5;31;31
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Ракета;22;66.5;1
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Лучшее место;20;64;2
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Взболтать, но не смешивать;21;63;3
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Золотой состав Виагры;20;58;4
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Серпентарий;19;58;5
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;bikini bottom;17;54.5;6
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Гламурные тигры;14;53;7
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Джозеф Сталин;16;51.5;8
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Мерзкие либералы;18;50.5;9
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Недоброе мороженое;15;50.5;10
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Агрессивные Переговоры;14;50;11
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;КРИСТОТЭКА!!;16;49.5;12
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Опечалься Тросточке;13;48.5;13
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Команда Кирилла Кошелева;18;48;14
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;От зарплаты до рассвета;17;47.5;15
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Драко за гаражами;15;46.5;16
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;И тут реклама авиасейлс;11;46;17
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Давайте что-нибудь сложненькое, но только после пива;9;45.5;18
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;СЕАНС;12;44.5;19
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;"ОАО ""Вино и Масло""";15;44;20
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Кайф ты поймала;12;44;21
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Знаем, но молчим;13;43;22
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Перекрест семи дорог;12;43;23
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Бальзам на душу;11;42.5;24
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Барби-колясочница;11;42;25
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Королевские корги;16;41.5;26
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;El Paso;8;40;27
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Qwerty123;10;39;28
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Злой раджа;7;39;29
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Успешный успех;10;37.5;30
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Просто красивые;9;37.5;31
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Улыбаемся и машем;8;35;32
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Анки манки;8;34.5;33
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Задень головой;9;34;34
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Команда УХ;3;28;35
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Трое в лодке не стесняясь собаки;3;28;36
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Камера, мотор, начали!;7;27.5;37
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Поезд в Таган;5;21.5;38
[кино и музыка] SPB #137;Хали-Гали;10.05.2024;Пт;1;Киноманы;2;9.5;39
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;гнидыЕ;19;57.5;1
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Женщина или балерина;19;55;2
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Хитачи Мариачи Либераче;20;54.5;3
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Грелка;17;53.5;4
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Ветераны броуновского движения;18;53;5
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Доллар по 30;15;49.5;6
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Команда работников 5/2;15;49.5;7
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Петроградский Бомонд;14;47;8
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Бородавка Джинни;14;45.5;9
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Малиновый звон;11;45;10
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Двенадцатимайцы;13;44;11
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Игроки и корги;13;43.5;12
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Довольные жизнью;13;43.5;13
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Где уолли?;15;41.5;14
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Женщины на грани нервного срыва;12;40.5;15
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Quiz Pistols;12;39.5;16
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;а танцы будут?;9;39;17
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Пушистые шмели;9;39;18
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Пёс Шредингера;7;39;19
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Мишенька под вишенкой;10;37.5;20
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Амерзительная шестерка;10;37;21
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Лысые из браззерс;9;35;22
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Ат Винта;11;34.5;23
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;ТехноГум;4;34.5;24
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Дети Кукурузы;9;34;25
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Голова два уха;6;34;26
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Кто, если не кот?;5;34;27
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Диана Викторовна;12;33.5;28
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Хайпарики;9;32.5;29
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Тутти-фрутти;8;32;30
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Unagi;7;31;31
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Пупсики;6;26;32
[кино и музыка] новички SPB #137;ЦИНЬ;12.05.2024;Вс;1;Опоссумы;1;18.5;33
[кино и музыка] SPB #137;The Legends;13.05.2024;Пн;2;1?=!;24;68.5;1
[кино и музыка] SPB #137;The Legends;13.05.2024;Пн;2;Боль в спине;24;67;2
[кино и музыка] SPB #137;The Legends;13.05.2024;Пн;2;Игътибар;22;65;3
[кино и музыка] SPB #137;The Legends;13.05.2024;Пн;2;Камю ин ё Кант;22;61;4
[кино и музыка] SPB #137;The Legends;13.05.2024;Пн;2;Музыкальный абьюз;20;60;5
[кино и музыка] SPB #137;The Legends;13.05.2024;Пн;2;Раз и навсегда;18;55;6
[кино и музыка] SPB #137;The Legends;13.05.2024;Пн;2;Страна Скуфидония;18;55;7
[кино и музыка] SPB #137;The Legends;13.05.2024;Пн;2;Поющие в кринжовнике;19;54.5;8
[кино и музыка] SPB #137;The Legends;13.05.2024;Пн;2;Король и Sus;16;52;9
[кино и музыка] SPB #137;The Legends;13.05.2024;Пн;2;Не так сели;16;51.5;10
[кино и музыка] SPB #137;The Legends;13.05.2024;Пн;2;Lazy Scranton;12;51.5;11
[кино и музыка] SPB #137;The Legends;13.05.2024;Пн;2;Шерлок Вполз;15;50.5;12
[кино и музыка] SPB #137;The Legends;13.05.2024;Пн;2;пиши-пиши;13;45;13
[кино и музыка] SPB #137;The Legends;13.05.2024;Пн;2;скуфологи;13;43;14
[кино и музыка] SPB #137;The Legends;13.05.2024;Пн;2;Это какая-то шляпа;10;38.5;15
[кино и музыка] SPB #137;The Legends;13.05.2024;Пн;2;Надеюсь, мы не последние;9;34;16
[кино и музыка] SPB #137;The Legends;13.05.2024;Пн;2;ехать быстро быстро в первый столб врезаться врезаться;8;33;17
[кино и музыка] SPB #137;The Legends;13.05.2024;Пн;2;Русские друзья;7;31;18
[кино и музыка] изи SPB #2;The Legends;15.05.2024;Ср;6;Дюмасброды;14;69;1
[кино и музыка] изи SPB #2;The Legends;15.05.2024;Ср;6;Неоптимальный состав;14;67;2
[кино и музыка] изи SPB #2;The Legends;15.05.2024;Ср;6;На дне;13;65;3
[кино и музыка] изи SPB #2;The Legends;15.05.2024;Ср;6;Острые язычки;14;63;4
[кино и музыка] изи SPB #2;The Legends;15.05.2024;Ср;6;Разгонщики туч;11;63;5
[кино и музыка] изи SPB #2;The Legends;15.05.2024;Ср;6;По самым скромным подсчетам;12;62;6
[кино и музыка] изи SPB #2;The Legends;15.05.2024;Ср;6;Очень странные тела;14;61;7
[кино и музыка] изи SPB #2;The Legends;15.05.2024;Ср;6;Никогда не поздно!;12;59;8
[кино и музыка] изи SPB #2;The Legends;15.05.2024;Ср;6;Рас рас и в релиз;13;56;9
[кино и музыка] изи SPB #2;The Legends;15.05.2024;Ср;6;Бро;11;56;10
[кино и музыка] изи SPB #2;The Legends;15.05.2024;Ср;6;Високосный год;9;52;11
[кино и музыка] изи SPB #2;The Legends;15.05.2024;Ср;6;Три кота;12;49;12
[кино и музыка] изи SPB #2;The Legends;15.05.2024;Ср;6;N веселых гусей;12;48;13
[кино и музыка] изи SPB #2;The Legends;15.05.2024;Ср;6;Я же говорил(а);8;40;14
[кино и музыка] изи SPB #2;The Legends;15.05.2024;Ср;6;Зовите стриптизёра!;7;39;15
[кино и музыка] изи SPB #2;The Legends;15.05.2024;Ср;6;Ещё по одной;7;31;16
[кино и музыка] изи SPB #2;The Legends;15.05.2024;Ср;6;Черная жемчужина;5;29;17
[кино и музыка] изи SPB #2;The Legends;15.05.2024;Ср;6;ВиновНиццы;4;28;18
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Broforce;23;68;1
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Тарас и бульбы;22;68;2
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;La La Band;22;64.5;3
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Funny cucumber;21;64;4
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Теленок несмышленый губами ищет мамки вымя;22;57.5;5
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Холдером по Питчеру!;18;56.5;6
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Идеальные незнакомцы;18;55;7
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Карманы Вассермана;18;54;8
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Ты брендишь!;13;53.5;9
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Тень Знаний;14;50.5;10
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Янг энд Бьютифул;19;50;11
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;курочки и рома;13;50;12
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Сидим не без Дим;16;49;13
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Thirty seconds to victory, к-чаууу;16;48;14
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;У моей девочки есть одна маленькая штучка;15;48;15
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Команда имени Буерака Киберскотча;14;45.5;16
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Киану Ривз и компания;13;45.5;17
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Дипломированные бульбазавры;12;44.5;18
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Продам пиджак Кельвин Кляйн;14;44;19
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Насолка;11;43;20
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Грустный дэнс;11;42.5;21
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Капибары;6;41;22
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;фокс кул;11;37;23
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;В.И.П.;8;37;24
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;бебры;7;36.5;25
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;СМГ;10;35.5;26
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;ЧГК;8;35.5;27
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Остров проклятых;7;34.5;28
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Какая разница;11;34;29
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Маша и медведи;8;34;30
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Кринжессы;10;32.5;31
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;ШТИГЛИЦ;5;31.5;32
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Stray kids;3;27;33
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;DUO BRED;7;26.5;34
[кино и музыка] SPB #137;VOKZAL 1853;16.05.2024;Чт;3;Матроскины;6;20.5;35
[кино и музыка] изи SPB #3;Хали-Гали;18.05.2024;Сб;1;Broforce;20;76;1
[кино и музыка] изи SPB #3;Хали-Гали;18.05.2024;Сб;1;Во всем виноват Тиндер;20;75;2
[кино и музыка] изи SPB #3;Хали-Гали;18.05.2024;Сб;1;1?=!;20;73;3
[кино и музыка] изи SPB #3;Хали-Гали;18.05.2024;Сб;1;А я говорила!;16;72;4
[кино и музыка] изи SPB #3;Хали-Гали;18.05.2024;Сб;1;Взболтать, но не смешивать;17;71;5
[кино и музыка] изи SPB #3;Хали-Гали;18.05.2024;Сб;1;Вишнёвый пирог;18;70;6
